TIMESTAMP,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,CLOUD_DV
20090921,264,24.542,274.08,363.5,23.098,86.456,0,2.417,0.2053,-9999,-9999,-9999,382.78,29.054,1.938,3.9232,12.581,85.517,0.12825,2659.9,0.0055735,3.13E+05,3.971
20090922,265,22.912,266.49,328.84,21.598,86.421,0,3.085,0.22044,-9999,-9999,-9999,386.04,27.521,1.688,-0.85762,12.146,81.635,0.12951,2801.4,0.0045743,3.09E+05,5.94
20090923,266,19.885,269.44,320.55,16.911,86.386,0,4.512,0.32281,-9999,-9999,-9999,380.63,25.508,1.25,-4.0059,7.7754,78.655,0.089961,2435.4,0.0045432,3.06E+05,4.5331
20090924,267,21.334,271.27,328.8,18.744,86.358,0,3.18,0.2269,-9999,-9999,-9999,380.39,26.21,1.333,2.0589,9.4347,72.477,0.11518,2526.3,0.0047884,3.08E+05,3.6565
20090925,268,23.44,267.27,337.4,22.058,86.459,0,2.934,0.22837,-9999,-9999,-9999,381.15,27.429,1.375,4.831,8.035,71.454,0.10108,2749.1,0.0048955,3.10E+05,4.2961
20090926,269,24.925,268.53,344.29,26.311,86.553,0,2.688,0.22973,-9999,-9999,-9999,382.59,28.369,1.354,3.2788,9.1848,70.314,0.11553,3384.4,0.0037611,3.09E+05,3.8438
20090927,270,25.404,268.47,347.22,28.959,86.316,0,2.23,0.18769,-9999,-9999,-9999,383.94,28.596,1.167,0.28381,8.1503,71.531,0.10229,4112.4,0.0025167,3.06E+05,4.0619
20090928,271,26.133,244.47,342.31,30.52,86.252,0,2.116,0.17008,-9999,-9999,-9999,383.79,28.24,0.979,2.746,8.1894,68.249,0.10714,4263.2,0.002427,3.07E+05,12.144
20090929,272,25.335,259.47,347.16,27.477,86.291,0,2.568,0.17097,-9999,-9999,-9999,379.01,28.515,1.063,2.2467,10.886,79.967,0.11982,3564.9,0.0034934,3.09E+05,6.1829
20090930,273,24.612,262.65,348.81,22.815,86.27,0,4.999,0.38927,95.454,50.592,456.57,375.44,27.333,0.896,-1.3032,8.824,90.031,0.089261,2576.3,0.005885,3.14E+05,4.5633
20091001,274,21.515,266.62,326.09,21.441,86.424,0,3.005,0.24288,97.822,51.556,443.69,374.8,26.317,0.75,-6.0892,13.986,80.695,0.14772,3316.3,0.0030392,3.04E+05,2.3317
20091002,275,21.191,240.7,337.49,22.277,86.249,0,2.937,0.24131,91.482,46.852,442.25,374.97,25.363,0.771,1.4441,9.7279,64.824,0.13048,3895.3,0.0020754,3.01E+05,11.199
20091003,276,14.454,66.297,373.01,4.297,85.905,6.985,3.093,0.21492,21.224,8.7378,394.05,372.3,17.835,6.042,-27.809,23.122,5.2381,0.8153,574.79,0.0088472,3.11E+05,75.443
20091004,277,19.813,233.96,348.69,10.05,85.688,0,3.776,0.27887,96.384,40.488,427.63,373.22,22.333,7.188,3.52,33.83,54.409,0.38339,1111.4,0.0095277,3.18E+05,12.859
20091005,278,19.889,209.69,340.35,13.887,85.913,0,5.1,0.41154,78.379,38.178,425.63,370.83,22.069,5.958,-3.0067,24.885,53.447,0.31769,1741.2,0.006777,3.11E+05,21.532
20091006,279,20.209,196.79,366.85,11.814,85.917,0,4.622,0.36344,81.076,35.315,431.84,370.25,23.029,5.292,2.0004,16.43,64.839,0.20216,1339.7,0.008631,3.16E+05,25.942
20091007,280,19.572,254.26,333.81,12.183,85.875,0,5.399,0.41352,106.96,47.683,431.57,371.41,23.54,4.625,-4.7547,17.204,87.059,0.16501,1472.1,0.0076945,3.13E+05,3.7546
20091008,281,14.215,242.08,294.27,10.456,86.224,0,2.852,0.24106,83.598,45.485,404.76,374.02,20.421,3.646,-14.494,12.557,74.882,0.14361,1884,0.0041527,2.99E+05,8.2394
20091009,282,15.678,258.74,287.95,15.082,86.475,0,1.931,0.1435,85.825,49.18,408.95,376,19.317,2.813,-2.841,11.79,75.525,0.13503,3295.1,0.0019565,2.95E+05,1.9392
20091010,283,18.175,193.91,315.94,18.035,86.078,0,2.163,0.14519,55.887,37.014,414.66,375.75,19.571,2.25,-3.3519,9.7373,51.112,0.16002,3548.9,0.0020396,2.98E+05,26.134
20091011,284,18.801,248.09,318.53,13.101,85.958,0,4.644,0.32698,92.862,47.429,424.01,373.2,21.458,2.021,1.3806,7.5641,76.245,0.090254,1752.8,0.0062377,3.09E+05,4.7381
20091012,285,19.256,240.33,327.58,12.03,85.912,0,4.37,0.3219,92.866,46.093,426.68,373.06,21.733,1.833,1.2182,7.8341,75.91,0.093548,1483.6,0.0074791,3.13E+05,7.3615
20091013,286,19.979,230.33,321.8,14.67,86.198,0,3.788,0.28517,77.044,44.274,428.34,373.17,22.298,1.688,-4.0854,9.7331,69.975,0.12211,1883.2,0.0062794,3.10E+05,10.621
20091014,287,19.688,243.52,323.55,13.52,86.526,0,2.263,0.18746,86.413,46.586,431.69,373.8,22.829,1.625,1.9278,9.3885,71.395,0.11622,1700.7,0.0067862,3.11E+05,4.9338
20091015,288,20.626,239.29,326.26,17.469,86.446,0,2.038,0.18344,81.939,45.508,435.64,375.4,23.402,1.458,1.4592,8.6697,62.477,0.12186,2387.6,0.0049237,3.08E+05,6.1382
20091016,289,22.926,237.17,336.86,22.072,86.375,0,3.287,0.20285,78.561,45.885,447.07,375.97,24.396,1.354,4.9653,6.8444,54.337,0.11187,2930,0.0042507,3.08E+05,6.2237
20091017,290,23.736,220.96,347.32,21.577,86.515,0,5.115,0.32738,73.597,43.121,449.15,375.83,24.785,1.271,-1.208,5.1415,56.569,0.083316,2544.4,0.0056163,3.12E+05,11.791
20091018,291,23.325,209.34,365.26,17.682,86.563,0.381,3.466,0.27625,79.683,40.403,452.59,374.7,25.867,1.375,1.4937,11.705,58.804,0.16601,1875.1,0.0079139,3.18E+05,15.957
20091019,292,21.875,194.63,349.99,14.257,86.281,0,3.832,0.29492,67.297,36.515,438.87,372.65,24.154,1.396,-2.6229,10.135,54.602,0.15656,1530.7,0.0086749,3.18E+05,21.527
20091020,293,18.208,171.15,324.02,10.475,85.728,1.905,5.929,0.45225,51.143,31.646,409.9,374.75,19.358,1.625,-23.302,21.853,30.876,0.41444,1328,0.0075968,3.12E+05,30.552
20091021,294,13.405,235.35,283.54,10.504,85.865,0,2.259,0.19737,78.097,45.234,392.86,377.21,16.633,2.063,-7.2019,19.835,55.446,0.26347,2064.2,0.0035306,2.97E+05,3.8009
20091022,295,15.302,231.08,294.16,12.768,86.093,0,2.552,0.18125,74.935,44.715,403.07,377.95,17.998,1.813,-2.6634,11.302,63.661,0.15076,2392.1,0.003335,2.98E+05,5.0274
20091023,296,16.163,229.71,293.01,14.671,86.275,0,2.38,0.16492,69.25,44.79,405.91,378.43,18.665,1.042,-4.5987,8.5796,58.406,0.12808,2866.2,0.0026635,2.97E+05,4.9061
20091024,297,16.88,229.93,292.56,16.657,86.146,0,2.932,0.21987,66.8,45.195,407.66,377.99,18.608,0.708,-3.0497,7.8429,52.698,0.12955,3539,0.0018501,2.96E+05,3.8643
20091025,298,17.912,216.2,306.23,17.025,86.08,0,3.43,0.2736,65.153,41.684,413.04,377.41,19.483,0.563,-1.5562,6.4716,51.636,0.11137,3176,0.0025234,2.99E+05,8.7126
20091026,299,15.604,231.28,277.56,15.641,86.4,0,2.088,0.17669,56.706,46.323,402.83,377.11,17.81,0.396,-6.9536,6.3213,52.608,0.10727,3705.1,0.0014942,2.94E+05,1.3246
20091027,300,16.322,216.65,290.49,15.944,85.483,0,6.058,0.40013,58.643,43.601,402.26,376.09,17.256,0.271,-1.5291,3.7982,58.485,0.060983,3443.1,0.0018959,2.96E+05,6.5346
20091028,301,6.63,119.39,285.98,6.382,85.077,2.032,5.829,0.45442,29.642,22.344,351.36,373.63,10.319,0.979,-36.962,32.361,36.318,0.47119,1815.5,0.0024757,2.87E+05,47.9
20091029,302,4.032,215.49,236.16,5.825,85.897,0,3.166,0.26221,67.556,44.019,341.14,374.43,7.065,0.875,-13.684,12.56,63.891,0.16429,2082.2,0.0016857,2.83E+05,5.2074
20091030,303,6.785,214.51,257.32,8.044,86.477,0,2.597,0.18124,64.913,40.938,355.15,374.94,9.406,0.729,-2.8215,8.8755,56.811,0.13512,2797.9,0.0013128,2.85E+05,4.661
20091031,304,12.95,217.29,281.35,12.99,86.507,0,2.907,0.18902,53.5,38.618,379.26,374.45,12.833,0.583,2.9566,7.2691,52.971,0.12067,3484.7,0.0013871,2.91E+05,2.485
20091101,305,15.951,214.98,290.44,16.075,86.587,0,2.044,0.12064,53.033,40.33,398.08,374.55,15.779,0.354,4.1413,6.1834,52.946,0.10457,3775.4,0.0014649,2.94E+05,2.3524
20091102,306,18.138,212.49,298.75,18.654,86.713,0,2.626,0.13768,50.122,40.693,409.08,373.88,17.758,0.229,4.0963,5.1783,45.971,0.10124,3965.3,0.0015448,2.97E+05,2.4461
20091103,307,18.939,215.54,296.2,19.374,86.752,0,4.269,0.23727,52.131,43.779,412.67,373.08,17.877,0.167,0.28623,4.9478,39.857,0.11043,3831.5,0.0017963,2.98E+05,0.11741
20091104,308,19.789,188.01,318.96,19.935,86.783,0,3.48,0.20913,51.422,37.93,415.05,372.23,17.746,0.167,2.4083,4.8861,44.54,0.098857,3584,0.0022469,3.00E+05,12.052
20091105,309,20.052,206.73,310.8,20.287,86.786,0,3.019,0.16937,51.86,41.545,421.22,371.4,19.596,0.208,0.11965,3.815,50.592,0.070119,3603,0.0022664,3.00E+05,2.5193
20091106,310,18.952,178.11,316.87,18.714,86.427,0,2.339,0.16396,41.456,35.525,415.49,370.76,18.823,0.125,-0.26754,4.9615,41.925,0.10582,3454.2,0.002292,2.99E+05,15.221
20091107,311,17.998,191.31,314.7,16.889,86.113,0,2.418,0.1756,54.367,37.053,412.26,371,19.477,0.208,-2.9858,3.5121,46.953,0.069593,3075.4,0.0027017,2.99E+05,8.0054
20091108,312,16.894,186.88,309.64,13.904,86.276,0,2.064,0.14942,50.131,36.78,407.11,370.23,18.246,0.146,-2.79,3.3906,51.203,0.062106,2345.9,0.0038513,3.01E+05,9.2907
20091109,313,16.776,192.08,306.04,14.098,86.598,0,2.614,0.15363,50.682,37.955,406.94,370.93,18.056,0.167,-1.8201,2.799,47.126,0.056063,2441.7,0.0035934,3.00E+05,6.5571
20091110,314,18.269,187.26,308,16.575,86.751,0,4.236,0.21692,45.134,37.58,409.73,371.61,18.017,0.167,-1.7288,2.9577,44.322,0.062557,2838.4,0.0031627,3.01E+05,8.2543
20091111,315,18.204,182.21,316.47,14.842,86.612,0,3.123,0.16683,49.674,36.025,410.52,370.85,18.231,0.167,-0.54002,2.8604,46.202,0.058302,2293,0.0043563,3.04E+05,10.259
20091112,316,18.694,167.13,330.31,15.114,86.056,0,3.787,0.25821,47.985,32.952,414.36,369.84,18.956,0.167,1.9781,3.1842,40.15,0.073479,2249.1,0.0046606,3.05E+05,17.018
20091113,317,15.78,98.015,331.88,9.251,85.721,0,4.805,0.35352,13.477,18.471,396.19,369.22,17.165,0,-10.421,0.99782,21.086,0.045184,1359.3,0.0063111,3.06E+05,51.088
20091114,318,10.974,125,312.26,4.945,86.003,0,2.615,0.25479,32.942,24.48,377.99,369.75,14.506,0.021,-12.995,0.85977,41.613,0.020243,867.77,0.0059158,3.00E+05,37.172
20091115,319,8.304,194.71,260.27,5.385,86.546,0,2.427,0.17869,50.576,38.584,363.07,368.38,11.771,0.042,-12.246,5.3079,56.343,0.086097,1199.9,0.0040064,2.93E+05,1.4683
20091116,320,8.952,198.59,248.19,9.494,86.784,0,3.498,0.19358,41.726,40.635,361.36,372.18,10.069,0,-9.8015,4.4705,50.513,0.081305,2973,0.0013936,2.87E+05,0
20091117,321,10.063,194.22,261.97,10.344,86.506,0,3.794,0.18554,47.068,39.394,366.98,372.08,10.581,0,-4.0066,3.0254,52.145,0.054837,3083.4,0.0014246,2.88E+05,0.42279
20091118,322,13.277,160.1,285.46,12.229,86.198,0,2.383,0.14348,33.393,31.61,378.16,370.37,12.238,0,-1.0692,2.1022,37.484,0.053105,2832.3,0.0021754,2.93E+05,17.314
20091119,323,12.324,164.14,287.19,9.175,86.289,0,2.004,0.16067,39.041,31.85,377.9,369.58,12.994,0.021,-4.7256,1.5253,43.164,0.034131,1835.1,0.0037153,2.96E+05,14.567
20091120,324,11.821,186.95,270.75,11.385,86.539,0,2.946,0.15565,40.934,37.606,376.38,370.68,12.34,0.021,-3.5585,2.1713,40.398,0.051006,2964.8,0.0017743,2.91E+05,1.9592
20091121,325,13.367,185.6,273.42,12.966,86.137,0,2.67,0.16042,39.275,37.329,379.47,370.46,12.596,0.021,-4.0421,2.6833,50.678,0.050286,3224,0.0017084,2.92E+05,1.6974
20091122,326,12.7,185.04,272.71,12.148,86.228,0,2.092,0.14946,39.943,36.963,377.88,370.23,12.592,0.021,-4.3718,3.3325,50.047,0.06243,3036.3,0.0018251,2.92E+05,1.4099
20091123,327,12.087,180.1,275.53,11.187,86.392,0,2.413,0.14175,41.455,35.614,375.83,372.79,12.579,0.042,-4.7843,2.2496,46.789,0.045874,2738.2,0.002097,2.92E+05,3.8269
20091124,328,11.022,180.42,270.88,10.754,86.539,0,3.404,0.20192,42.134,36.321,370.11,377.06,11.294,0,-6.4169,1.5471,50.124,0.029941,2918,0.0017147,2.90E+05,2.9632
20091125,329,10.707,181.33,268.55,10.576,86.554,0,3.443,0.1884,41.236,36.613,369.26,377.38,10.915,0,-4.8345,1.8305,43.957,0.039978,2941.2,0.0016465,2.89E+05,1.615
20091126,330,11.683,153.34,284.55,10.643,86.638,0,4.711,0.26592,33.557,30.605,371.12,376.63,11.079,0,-3.2533,0.34785,33.499,0.010277,2595.6,0.0022158,2.92E+05,16.543
20091127,331,13.942,166.6,303.13,10.802,86.38,0,2.264,0.13921,48.058,32.785,386.82,374.77,13.621,0.042,3.587,1.0309,44.748,0.022518,2047.5,0.0036891,2.98E+05,8.9813
20091128,332,12.558,82.119,302.66,7.141,85.751,0,4.998,0.35533,-5.0738,15.626,371.91,372.67,11.875,0,-10.013,-1.1302,9.3332,0,1237.2,0.0053839,3.01E+05,54.993
20091129,333,7.711,132.15,298.4,3.649,85.771,1.27,3.402,0.25233,47.352,24.846,357.03,373.06,9.771,0,-9.4208,14.817,33.136,0.30899,762.6,0.004993,2.95E+05,27.186
20091130,334,4.661,73.375,303.84,1.449,86.122,2.413,2.856,0.20873,23.632,11.823,340.6,374.26,6.4,2.938,-17.178,16.804,9.76,0.63259,330.07,0.0051211,2.92E+05,59.458
20091201,335,5.784,174.3,259.71,3.59,85.973,0,2.845,0.2174,47.976,29.259,344.09,377.89,7.094,3.604,-8.0467,21.502,37.272,0.36584,867.01,0.0040757,2.91E+05,3.1445
20091202,336,7.27,154.45,260.78,5.609,85.941,0,2.404,0.16154,35.977,28.722,348.07,380.04,6.931,2.479,-6.2368,13.32,34.559,0.2782,1393.3,0.0033304,2.90E+05,13.831
20091203,337,8.041,169.84,259.06,6.157,86.006,0,3.556,0.2609,41.977,32.278,352.06,379.69,7.525,1.833,-4.2949,10.006,36.877,0.21342,1488.7,0.00333,2.91E+05,5.822
20091204,338,3.863,175.63,236.24,4.933,86.518,0,2.142,0.16265,37.261,34.009,337.78,380.89,5.567,1.583,-13.577,7.3774,43.734,0.14434,1598,0.002247,2.84E+05,1.8324
20091205,339,6.032,136.06,259.16,6.589,85.955,0,2.717,0.16452,24.433,26.149,342.19,380.77,5.373,0.688,-3.3872,5.2964,26.799,0.16502,2053.2,0.0020141,2.86E+05,23.598
20091206,340,8.336,161.87,257.3,6.768,85.835,0,3.398,0.31371,30.767,31.646,353.86,378.8,7.435,0.333,-2.3971,5.2863,34.268,0.13365,1674.1,0.0030505,2.91E+05,8.4613
20091207,341,9.6,70.693,316.14,4.606,85.632,0,7.967,0.59804,12.112,12.778,360.69,376.52,8.875,0.167,2.018,2.2738,12.594,0.15294,881.11,0.0053495,2.98E+05,59.797
20091208,342,6.48,120.18,292.68,2.847,85.724,0,6.644,0.46354,37.561,22.287,351.34,375.05,9.117,0.083,-12.644,4.9983,42.428,0.10539,621.06,0.0049604,2.93E+05,30.984
20091209,343,5.921,163.34,259.98,3.41,86.111,0,2.819,0.23204,42.207,30.815,347.9,374.11,7.565,0.333,-5.5651,4.6913,37.993,0.10991,804.52,0.0042635,2.91E+05,5.3721
20091210,344,7.154,167.77,260.79,5.548,86.177,0,2.289,0.17938,42.071,32.563,351.57,376.84,7.521,0.25,-3.2775,4.8888,48.951,0.090803,1386,0.003307,2.90E+05,2.3637
20091211,345,8.423,166.31,276.45,7.051,86.305,0,2.423,0.17235,48.157,31.944,360.58,380.32,8.921,0.271,0.88779,4.4372,41.625,0.096331,1772.8,0.0028761,2.90E+05,1.9884
20091212,346,8.329,161.98,269.48,5.792,86.474,0,2.373,0.14594,38.945,30.998,359.12,378.95,9.365,0.188,-5.6923,3.2616,39.053,0.07708,1325.9,0.003729,2.92E+05,4.6958
20091213,347,10.074,110.84,293.03,6.85,86.254,0,3.632,0.22581,19.668,21.614,360.77,376.95,8.79,0.146,-2.5156,3.4362,22.933,0.13031,1445.3,0.0039632,2.95E+05,34.413
20091214,348,8.265,108.95,293.36,3.428,86.316,0,2.504,0.19625,23.427,20.293,356.59,375.8,9.2,0.104,-8.6056,1.524,31.304,0.046424,679.04,0.0054145,2.96E+05,35.467
20091215,349,6.963,170.45,263.43,4.82,86.857,0.254,3.144,0.19744,48.304,33.085,349.81,381.32,7.023,0.042,-6.0921,4.3627,40.765,0.096674,1156.3,0.00371,2.91E+05,0
20091216,350,8.968,167.8,263.23,7.03,86.822,0,4.074,0.21567,37.695,33.131,357.54,388.69,8.087,0.125,-2.3024,2.2731,34.904,0.061144,1669.6,0.003172,2.91E+05,1.0105
20091217,351,10.069,166.51,269.57,7.968,86.508,0,2.953,0.14281,37.005,32.538,363.97,387.91,9.162,0.063,-1.3265,3.3877,37.38,0.083097,1829.4,0.0031412,2.92E+05,1.0473
20091218,352,10.886,161.53,269.87,9.406,86.296,0,2.187,0.12756,31.976,31.136,365.59,389.27,9.652,0.104,-2.6839,4.2241,37.768,0.10059,2240.2,0.0026083,2.92E+05,3.266
20091219,353,8.902,163.32,265.16,7.286,86.427,0,2.679,0.1634,34.612,31.856,359.37,389.75,8.8,0.063,-5.2977,2.7548,33.246,0.076522,1780.4,0.0029648,2.91E+05,2.6468
20091220,354,9.05,145.78,275.55,7.535,86.708,0,2.737,0.14229,30.687,28.854,359.54,388.49,8.529,0,-2.3188,2.9828,34.176,0.08027,1853.6,0.0028583,2.91E+05,13.137
20091221,355,11.069,125.12,300.1,9.471,86.401,0,2.304,0.13533,30.341,23.793,369.35,386.36,10.587,0.063,0.73208,2.5161,27.771,0.083074,2221.1,0.0026732,2.92E+05,25.585
20091222,356,10.919,125.14,307.57,8.672,85.529,0,6.168,0.45981,38.149,24.268,368.99,385.69,10.942,0,-2.0608,2.1295,40.783,0.049624,1929.9,0.0031883,2.93E+05,25.816
20091223,357,1.067,128.12,270.87,1.128,85.728,5.334,3.877,0.2926,42.306,32.402,323,389.06,3.6,3.313,-28.587,22.778,18.211,0.55571,322.16,0.0039811,2.86E+05,24.129
20091224,358,2.705,167.09,234.61,3.143,86.302,0,2.442,0.17023,42.368,29.503,327.11,389.57,3.279,2.833,-10.827,19.969,28.02,0.41612,940.29,0.0030895,2.85E+05,1.0651
20091225,359,3.209,169.51,231.34,4.769,86.086,0,2.112,0.14777,37.484,31.696,328.81,389.21,3.144,2.229,-8.8593,15.258,27.61,0.35593,1621.2,0.0021142,2.83E+05,0.48039
20091226,360,3.549,162.93,238.36,4.915,86.275,0,1.946,0.12802,37.393,30.864,330.32,388.91,3.298,2.313,-7.7133,10.317,35.453,0.22541,1641.7,0.0021391,2.83E+05,4.8864
20091227,361,4.831,167.94,247.73,5.878,86.539,0,2.159,0.12221,42.738,32.097,338.48,389.08,4.423,2.417,-1.147,11.364,36.774,0.23608,1925.1,0.0019727,2.84E+05,1.8322
20091228,362,6.183,74.671,295.18,5.765,86.389,0,3.148,0.19225,13.166,13.629,341.68,388.04,5.058,2.521,-2.234,6.4184,6.4094,0.50035,1612.7,0.0026698,2.87E+05,56.409
20091229,363,5.635,113.11,291.85,2.569,86.373,2.667,2.844,0.19235,41.235,18.28,343.9,389.29,6.375,4.521,-6.2676,20.102,24.206,0.45369,585.75,0.0047275,2.92E+05,33.33
20091230,364,7.337,163.18,272.79,6.328,86.576,0,4.059,0.30775,57.319,29.582,347.25,388.08,5.921,3.563,1.7802,25.969,29.89,0.4649,1663.4,0.0028213,2.89E+05,4.0135
20091231,365,6.637,170.74,261.82,5.367,86.908,0,3.397,0.25865,45.512,32.521,352.28,388.61,8.09,3.215,-8.1597,13.684,33.892,0.28762,1385.1,0.0031558,2.89E+05,0
20100101,1,5.63,174.39,241.39,6.877,86.868,0,3.079,0.17388,38.643,33.392,340.35,389.04,5.055,2.556,-7.1254,9.4093,40.252,0.18947,2343.4,0.0016018,2.84E+05,0
20100102,2,8.239,159.42,261.27,8.429,86.514,0,2.118,0.12085,37.557,29.478,350.66,388.75,6.427,2.729,-0.11965,7.1249,29.737,0.19328,2515.2,0.0017769,2.87E+05,7.1676
20100103,3,9.659,171.68,258.98,9.489,86.576,0,2.467,0.13444,37.818,32.491,357.13,389.41,7.438,2.458,-1.4859,6.9817,38.644,0.15302,2669.8,0.0018019,2.89E+05,0.3896
20100104,4,8.65,173.21,260.57,7.992,86.666,0,3.388,0.17579,41.894,33.227,355.59,388.7,7.438,2.229,-3.2955,6.7074,38.956,0.14689,2149.7,0.0023097,2.89E+05,0
20100105,5,8.756,173.66,260.13,7.828,86.55,0,2.657,0.1525,41.17,33.22,356.32,388.85,7.615,2.083,-2.9148,6.2626,35.282,0.15074,2044.8,0.0024891,2.90E+05,0.50474
20100106,6,10.535,169.03,270.9,10.033,86.407,0,2.39,0.13952,39.921,32.024,364.96,388.17,9.019,1.958,0.744,6.5618,30.602,0.17656,2670.6,0.0019353,2.90E+05,3.2755
20100107,7,10.238,142.34,285.07,10.345,86.292,0,2.334,0.1265,32.859,26.781,364.92,387.92,9.471,1.833,-2.1898,5.1212,31.345,0.14044,2997.9,0.0015322,2.89E+05,18.689
20100108,8,5.88,174.94,254.41,5.859,86.71,0,3.267,0.20631,44.316,33.937,348.1,390.63,7.36,1.875,-10.23,4.2237,48.371,0.080306,1707.1,0.0024512,2.87E+05,0.58102
20100109,9,5.99,147.99,252.81,6.867,86.853,0,3.606,0.18304,26.183,28.504,343.07,390.47,5.925,1.979,-8.6637,4.4813,30.171,0.12932,2230.3,0.0017742,2.85E+05,16.471
20100110,10,7.023,124.26,269.88,7.821,86.726,0,3.06,0.15825,22.589,23.809,345.27,390.26,5.79,2.063,-4.2441,4.4046,25.099,0.14929,2535.3,0.001586,2.86E+05,30.41
20100111,11,8.306,177.34,262.05,8.614,86.806,0,2.956,0.16483,47.018,34.246,355.31,390.44,7.356,1.958,-0.72854,4.9684,45.22,0.098994,2611.2,0.0016738,2.87E+05,1.0619
20100112,12,9.044,177.34,263.08,9.268,86.924,0,3.441,0.18481,45.538,34.353,357.52,388.95,7.671,1.646,-1.3762,3.9032,39.269,0.090409,2766.6,0.0016045,2.88E+05,1.964
20100113,13,10.426,109.37,280.83,10.165,86.421,0,2.615,0.16581,11.738,19.961,355.63,387.49,7.498,1.625,-4.7291,3.8127,19.185,0.16579,2793.4,0.0017733,2.89E+05,40.02
20100114,14,7.919,133.23,267.3,5.959,86.105,0,3.256,0.25398,23.378,25.392,348.95,386.71,6.585,1.542,-6.3834,4.1052,27.514,0.12983,1434.2,0.0034053,2.91E+05,27.518
20100115,15,8.679,182.68,258.43,7.49,86.653,0,2.443,0.21931,44.757,35.069,358.12,386.8,7.746,1.917,-1.0149,6.2963,30.908,0.16924,1909.1,0.0026873,2.90E+05,1.2784
20100116,16,8.63,141.3,269.82,8.664,86.394,0,2.35,0.13229,25.459,26.878,356.02,387.02,7.867,1.708,-3.1803,4.5307,27.284,0.14241,2528,0.001821,2.88E+05,24.371
20100117,17,8.955,112,285.51,8.283,86.176,0,2.649,0.17633,18.695,20.971,355.49,385.66,7.75,1.625,-1.5494,1.2337,21.288,0.054777,2216.8,0.0022812,2.89E+05,40.413
20100118,18,11.903,133.35,315.17,10.597,86.148,0,3.731,0.27277,47.243,25.021,374.69,385.49,10.548,1.688,8.4964,5.4544,31.767,0.14654,2499.7,0.0024071,2.93E+05,29.396
20100119,19,11.372,136.15,316.47,8.608,85.749,0,5.246,0.39031,48.406,25.618,377.12,385.49,12.346,1.708,-0.014979,11.61,28.499,0.28946,1819,0.0035167,2.95E+05,28.168
20100120,20,7.819,186.39,298.73,4.586,85.507,9.017,4.307,0.35385,94.335,31.171,358.31,388.08,9.662,7.979,-11.204,44.519,32.784,0.5759,1007.8,0.0043798,2.93E+05,1.553
20100121,21,9.485,113.85,328.91,2.463,84.989,1.397,10.491,0.77167,59.066,20.262,361.93,385.7,9.581,6.333,-1.9773,34.551,20.417,0.62857,427.18,0.0069024,3.01E+05,40.315
20100122,22,5.079,84.325,324.08,1.115,84.97,27.559,5.179,0.40942,51.02,11.273,344.78,390.17,7.425,13.979,-19.487,32.764,13.49,0.70835,242.21,0.0056225,2.94E+05,55.994
20100123,23,2.83,168.28,275.29,1.935,85.737,4.572,5.006,0.41004,83.961,26.495,331.24,389.81,4.677,12.25,-18.836,48.522,23.961,0.66943,518.18,0.0040382,2.87E+05,12.824
20100124,24,2.593,197.08,234.92,2.83,86.422,0,2.143,0.18542,67.543,31.105,329.76,389.93,4.638,8.792,-9.9484,33.793,37.079,0.47682,830.46,0.0032688,2.85E+05,0
20100125,25,5.405,191.94,255.05,5.572,86.243,0,2.178,0.12094,70.276,32.201,341.7,390.42,5.769,8,0.27187,28.612,39.019,0.42306,1654,0.0024548,2.86E+05,1.5655
20100126,26,9.403,153.53,285.95,7.264,86.13,0,2.665,0.14471,54.99,26.319,355.9,390.19,7.488,7.75,5.3519,20.943,26.188,0.44435,1684.3,0.0032748,2.92E+05,21.714
20100127,27,8.513,66.874,318.99,3.374,85.904,8.382,3.647,0.23738,22.975,9.8254,351.52,389.53,7.227,8.583,-4.2321,19.353,-2.1345,1.124,654.53,0.0056148,2.97E+05,66.227
20100128,28,5.56,75.044,321.74,1.186,85.943,0,2.271,0.17188,38.782,9.8756,346.8,396.63,7.379,10.917,-6.1538,25.535,14.303,0.64097,250.58,0.0057241,2.94E+05,62.728
20100129,29,6.106,117.76,293.2,2.158,86.287,0,1.714,0.13806,42.904,17.449,348.45,391.59,7.535,9.146,-5.794,22.54,22.263,0.50309,464.1,0.0052493,2.94E+05,41.74
20100130,30,6.286,167.86,269.58,2.899,86.125,0,3.618,0.20763,60.438,28.333,345.95,389.59,6.529,8.375,-3.7377,24.658,32.355,0.4325,643.5,0.0048063,2.93E+05,18.243
20100131,31,8.965,155.7,284.4,4.485,85.978,0,1.825,0.13521,53.317,26.513,357.64,388.67,8.338,8.229,0.7629,21.557,30.478,0.41428,894.7,0.0050519,2.96E+05,25.308
20100201,32,9.012,150.69,294.42,4.576,86.054,0,1.549,0.11563,56.909,25.559,360.71,390.33,9.26,7.729,2.1811,21.481,33.99,0.38725,914.34,0.0050077,2.96E+05,28.287
20100202,33,9.956,193.92,290.42,5.522,85.755,0,4.041,0.22481,79.641,35.754,366.9,388.37,9.942,7.625,4.59,21.141,44.933,0.31996,1081.9,0.004884,2.97E+05,8.9228
